Immoweb code,Price_1,Price_2,country,region,province,district,locality,postalCode,street,number,box,propertyName,floor,latitude,longitude,Available as of,Available date,Neighbourhood or locality,Construction year,Floor,Number of floors,Building condition,Number of frontages,Outdoor parking spaces,Surroundings type,Living area,Living room surface,Kitchen type,Kitchen surface,Bedrooms,Bedroom 1 surface,Bedroom 2 surface,Bathrooms,Toilets,Basement,Furnished,Terrace surface,Elevator,Accessible for disabled people,TV cable,Visio phone,Swimming pool,Primary energy consumption,Energy class,Reference number of the EPC report,CO₂ emission,Yearly theoretical total energy consumption,As built plan,Heating type,Thermic solar panels,Double glazing,Planning permission obtained,Subdivision permit,Possible priority purchase right,Proceedings for breach of planning regulations,Flood zone type,Latest land use designation,Price,Cadastral income,Tenement building,Address,Website,External reference,Street frontage width,Covered parking spaces,Basement surface,Monthly charges, 212,null,50.85,4.42,Virtual visit,Dining room,Shower rooms,Intercom,Agent's name,Bedroom 3 surface,Armored door,Property name,Laundry room,Terrace orientation,Caretaker,Common water heater,Living room,Total ground floor buildable,Terrace,Attic,Bedroom 4 surface,Office surface,Office,Secure access / alarm,E-level (overall energy performance),Heat pump,Photovoltaic solar panels,Surface of the plot,Width of the lot on the street,"Gas, water & electricity",Garden surface,Garden orientation,Conformity certification for fuel tanks,Dressing room,Professional space,Connection to sewer network,Jacuzzi,Sauna,Type of building,How many fireplaces?,Garden, 1,50.52,5.24,Air conditioning,Internet,Obligation to build,Number of annexes, 95,4.41,Professional space surface,Attic surface, 202,50.9,3.4, 131,51.35,3.28, 9a,50.84,4.46,Extra information, 8,51.23,4.4, 120,4.47, 72 \\/ 0002,51.22,3.22,Venue of the sale,Single session,Terms of visit,Starting price,Isolated,Bedroom 5 surface, 69,50.46,3.96, 37, 5,50.61,3.39,Value of the property,Lump sum,Monthly annuity,Indexed annuity,Reversionary annuity,Bare ownership sale,Number of annuitants,Age of annuitant, 303,50.68,4.19, 15,50.8,5.34, 30,51.21,4.25, 9,50.81,4.43, 273,50.67,5.25,,50.72,4.51, 92,50.73, 2, 390 bus 001,51.04,3.71, 21, 518,50.79,4.49, 40,50.83,4.45, 22,3.12, 3 ,Sea view, 38,50.63,5.56, 24,50.93,4.37, ,50.82,50.74,3.6, 16,49.68,5.81,EPC description, 27,4.58, 11,4.35,Land is facing street,Wooded land,Plot at rear,Flat land,Current monthly revenue, 3,4.95,Maximum duration of annuity, Place Sabatier,50.41,4.38,26,50.7,5.65,4.04,Age of annuitants, 171,49.85,5.45, Chauss\\u00e9e de Lille,50.6,3.37, 10A,50.77,4.34, 21C,50.92,4.64, 277,4.39, 238, 37-39, 33,51.27,3.03, 690,108 b21,50.86,4.31
10162922,"€1,395,000",1395000€,Belgium,null,Antwerp,Antwerp,Antwerpen,2000,Orteliuskaai,,,,,,,,4,,,As new,,164m²square meters,,,,3,,,,2,,,2,No,,76m²square meters,South West,No,,,,,Not specified,Not specified,Not specified,Not specified,No,Gas,No,,Yes,No,No,No,Non flood zone,"€ 1,395,0001395000 €",,No,,"Orteliuskaai, 82000- Antwerpen",http://www.reds.be,,,,,,,,latitude,,,,,,,,,,,,No,Yes,,,,,,,,,Not specified,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,number,longitude,November 1 2023 - 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10162921,"€665,000",665000€,Belgium,null,Antwerp,Antwerp,Antwerpen,2000,Orteliuskaai,,,,,,,,2,,,As new,,140m²square meters,,,,3,,,,3,,,2,No,,8m²square meters,South West,No,,,,,Not specified,Not specified,Not specified,Not specified,No,Gas,No,,Yes,No,No,No,Non flood zone,"€ 665,000665000 €",,No,,"Orteliuskaai, 82000- Antwerpen",http://www.reds.be,,,,,,,,latitude,,,,,,,,,,,,No,Yes,,,,,,,,,Not specified,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,number,longitude,November 1 2023 - 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10162918,"€589,000",589000€,Belgium,null,Antwerp,Antwerp,Antwerpen,2000,Orteliuskaai,,,,,,,,As new,,,,,120m²square meters,,,,2,,,,2,,,2,No,,15m²square meters,No,No,,,,,Not specified,Not specified,Not specified,Not specified,No,Gas,No,,Yes,No,No,No,Non flood zone,"€ 589,000589000 €",,No,,"Orteliuskaai, 82000- Antwerpen",http://www.reds.be,,,,,,,,latitude,,,,,,,,,,,,,Yes,,,,,,,,,Not specified,,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,number,longitude,November 1 2023 - 12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10140035,"€139,000",139000€,Belgium,null,Walloon Brabant,Nivelles,Chaumont-Gistoux,1325,Chauss\\u00e9e de Huy 231,null,null,null,null,50.69,4.69,After signing the deed,,,,,,To renovate,4,2,,270m²square meters,40m²square meters,,18m²square meters,6,23m²square meters,22m²square meters,1,2,Yes,No,40m²square meters,,,,,,572kWh/m²kilowatt hour per square meters,G,20210610018597,Not specified,89259 kWh/year,No,Fuel oil,,,,,No,,Non flood zone,,"€ 139,000139000 €",€ 522522 €,No,Chaussée de Huy 2311325- Chaumont-Gistoux,http://www.trust-realestate.be,5710 - 4604135,,,,,,,,,,Yes,,,,15m²square meters,,,,,,,,,,,14m²square meters,,,,,,,700m²square meters,,Yes,700m²square meters,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13m²square meters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10139369,"€625,000",625000€,Belgium,null,Flemish Brabant,Halle-Vilvoorde,Dworp,1653,Alsembergsesteenweg 660,null,null,null,null,50.73,4.3,After signing the deed,,,1992,,,To be done up,4,2,Urban,273m²square meters,40m²square meters,Semi equipped,18m²square meters,4,31m²square meters,27m²square meters,2,,Yes,No,,,,,,,212kWh/m²kilowatt hour per square meters,C,Not specified,Not specified,Not specified,No,Gas,,Yes,,,,,,,"€ 625,000625000 €","€ 3,5893589 €",No,Alsembergsesteenweg 6601653- Dworp,http://www.multimmo.be,7761 - 3593,,2,,,,,,,,,,,,16m²square meters,,,,,,,,,Yes,,13m²square meters,,,,,,,770m²square meters,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10139368,"€625,000",625000€,Belgium,null,Flemish Brabant,Halle-Vilvoorde,Dworp,1653,Alsembergsesteenweg 660,null,null,null,null,50.73,4.3,After signing the deed,,,1992,,,To be done up,4,2,Urban,273m²square meters,40m²square meters,Semi equipped,18m²square meters,4,31m²square meters,27m²square meters,2,,Yes,No,,,,,,,212kWh/m²kilowatt hour per square meters,C,Not specified,Not specified,Not specified,No,Gas,,Yes,,,,,,,"€ 625,000625000 €","€ 3,5893589 €",No,Alsembergsesteenweg 6601653- Dworp,http://www.multimmo.be,7760 - 3593,,2,,,,,,,,,,,,16m²square meters,,,,,,,,,Yes,,13m²square meters,,,,,,,770m²square meters,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10143089,"€205,000",205000€,Belgium,null,Li\\u00e8ge,Li\\u00e8ge,Oupeye,4680,Thier D'oupeye,,,,,,,To be done up,,,,,,4 m,1,,131m²square meters,31m²square meters,Not installed,11m²square meters,5,17m²square meters,13m²square meters,11m²square meters,1,16m²square meters,,,No,No,Yes,No,,372kWh/m²kilowatt hour per square meters,E,20220411013566,68 kg CO₂/m²,56538 kWh/year,Gas,,Yes,,53m²square meters,,,,,,,€ 507507 €,No,"Thier D'oupeye,264680- Oupeye",http://www.vanesse.be,4932791,,2,Urban,177m²square meters,,,latitude,,,,,1,,,13m²square meters,,,,,,,,"€ 205,000205000 €",,,15m²square meters,,,,,,,10 mmeters,Connected,124m²square meters,26m²square meters,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,number,longitude,After signing the deed,,,,,,,,,,,,,,,,,,,,,,,,,
10143592,"€217,000",217000€,Belgium,null,Antwerp,Mechelen,Puurs,2870,Dorpshart 10,null,null,null,null,51.08,4.28,After signing the deed,,,1954,,,To renovate,,,,140m²square meters,30m²square meters,Not installed,,2,16m²square meters,13m²square meters,1,,Yes,No,,,,,,,958kWh/m²kilowatt hour per square meters,F,20220920-0002679205-RES-1,Not specified,Not specified,No,Gas,,Yes,Yes,No,No,No,Non flood zone,"Living area (residential, urban or rural)","€ 217,000217000 €",€ 525525 €,No,Dorpshart 102870- Puurs,http://www.trevi-axus.be,9580 - TK/22082/9,,1,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,279m²square meters,8.5 mmeters,Yes,,East,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10144105,"€524,000",524000€,Belgium,null,East Flanders,Oudenaarde,Ronse,9600,Abeelstraat 26A,null,null,null,null,50.75,3.6,After signing the deed,,,1979,,,To renovate,4,,,292m²square meters,,Semi equipped,,2,,,1,1,Yes,No,,,,,,,731kWh/m²kilowatt hour per square meters,F,Certificaat-20220607-0002618044-RES-1,Not specified,Not specified,No,,,Yes,Yes,No,No,No,Non flood zone,Area of landscape interest,"€ 524,000524000 €","€ 1,3691369 €",No,Abeelstraat 26A9600- Ronse,http://www.immoad.be,4868 - G09,,2,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,11590m²square meters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10143971,"€620,000",620000€,Belgium,null,Flemish Brabant,Halle-Vilvoorde,Wemmel,1780,Meyskensstraat 222,null,null,null,null,50.9,4.31,After signing the deed,,,1985,,,Good,4,4,,324m²square meters,65m²square meters,Installed,17m²square meters,5,16m²square meters,12m²square meters,1,2,Yes,No,35m²square meters,,,Yes,,,397kWh/m²kilowatt hour per square meters,D,2552819,Not specified,Not specified,No,Electric,,Yes,Yes,Yes,No,No,Possible flood zone,Park area,"€ 620,000620000 €","€ 2,6942694 €",No,Meyskensstraat 2221780- Wemmel,http://www.structura.be,1783639 - 2022/266/M,12 m,1,,,,,,,,Yes,,Yes,,12m²square meters,Yes,,Yes,,,,,,,,12m²square meters,,Yes,Yes,,,,2019m²square meters,27 mmeters,Yes,1500m²square meters,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10143248,Make,695000€,Belgium,null,Walloon Brabant,Nivelles,Nivelles,1400,Avenue du centenaire  53\\/4,null,null,null,null,50.59,4.34,To be defined,,,1900,,,Good,3,1,,419m²square meters,,Installed,28m²square meters,7,19m²square meters,19m²square meters,2,3,,No,43m²square meters,No,No,Yes,,Yes,235kWh/m²kilowatt hour per square meters,C,20130911000109,43 kg CO₂/m²,47284 kWh/year,,Gas,Yes,Yes,Yes,No,No,No,,"Living area (residential, urban or rural)","Make an offer starting from€ 695,000Make an offer starting from695000 €","€ 1,2241224 €",No,Avenue du centenaire53/41400- Nivelles,http://www.behomepartners.be,4962864,10 m,,49m²square meters,,,,,,,Yes,1,,,11m²square meters,,,,,,,Yes,180m²square meters,,,13m²square meters,,,Yes,,,,650m²square meters,22 mmeters,Yes,,,,,,Connected,,,,,,,,,,,,,,,,11m²square meters,,,,,,,,,,,,,,,,,,,,,,,,11m²square meters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10143245,Make,695000€,Belgium,null,Walloon Brabant,Nivelles,Nivelles,1400,Avenue du centenaire  53\\/4,null,null,null,null,50.59,4.34,To be defined,,,1900,,,Good,3,1,,419m²square meters,,Installed,28m²square meters,7,19m²square meters,19m²square meters,2,3,,No,43m²square meters,No,No,Yes,,Yes,235kWh/m²kilowatt hour per square meters,C,20130911000109,43 kg CO₂/m²,47284 kWh/year,,Gas,Yes,Yes,Yes,No,No,No,,"Living area (residential, urban or rural)","Make an offer starting from€ 695,000Make an offer starting from695000 €","€ 1,2241224 €",No,Avenue du centenaire53/41400- Nivelles,http://www.behomepartners.be,4961303,10 m,,49m²square meters,,,,,,,Yes,1,,,11m²square meters,,,,,,,,180m²square meters,,,13m²square meters,,,Yes,,,,650m²square meters,22 mmeters,Yes,,,,,,Connected,,,,,,,,,,,,,,,,11m²square meters,,,,,,,,,,,,,,,,,,,,,,,,11m²square meters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10143040,"€799,000",799000€,Belgium,null,Brussels,Brussels,Etterbeek,1040,Place St Pierre 3,null,null,null,null,50.84,4.4,After signing the deed,,,1930,,,Good,2,,,344m²square meters,55m²square meters,Installed,16m²square meters,4,18m²square meters,31m²square meters,2,3,Yes,No,17m²square meters,No,No,Yes,,No,363kWh/m²kilowatt hour per square meters,G,Not specified,72 kg CO₂/m²,Not specified,,Gas,,Yes,,,,,,,"€ 799,000799000 €","€ 1,3011301 €",No,Place St Pierre 31040- Etterbeek,,4945921,12 m,,,,,,,,,Yes,1,Yes,,12m²square meters,,,,,,,,113m²square meters,,Yes,16m²square meters,16m²square meters,Yes,,,,,140m²square meters,12.4 mmeters,Yes,27m²square meters,,,,,Connected,,,,,,,,,,,,,,,35m²square meters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10143585,"€799,000",799000€,Belgium,null,Brussels,Brussels,Etterbeek,1040,Place St Pierre 3,null,null,null,null,50.84,4.4,After signing the deed,,,1930,,,Good,2,,,344m²square meters,55m²square meters,Installed,16m²square meters,4,18m²square meters,31m²square meters,2,3,Yes,No,17m²square meters,No,No,Yes,,No,363kWh/m²kilowatt hour per square meters,G,Not specified,72 kg CO₂/m²,Not specified,,Gas,,Yes,,,,,,,"€ 799,000799000 €","€ 1,3011301 €",No,Place St Pierre 31040- Etterbeek,,4963261,12 m,,,,,,,,,Yes,1,Yes,,12m²square meters,,,,,,,,113m²square meters,,Yes,16m²square meters,16m²square meters,Yes,,,,,140m²square meters,12.4 mmeters,Yes,27m²square meters,,,,,Connected,,,,,,,,,,,,,,,35m²square meters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10144424,"€865,000",865000€,Belgium,null,Antwerp,Mechelen,Bonheiden,2820,Oude Schrieksebaan 20,null,null,null,null,51.03,4.49,,May 1 2023 - 12:00 AM,,1990,,,Good,4,2,,290m²square meters,21m²square meters,Installed,21m²square meters,4,25m²square meters,16m²square meters,2,2,Yes,No,,,,,,Yes,331kWh/m²kilowatt hour per square meters,D,Not specified,Not specified,Not specified,No,,,Yes,,,,,,,"€ 865,000865000 €",,No,Oude Schrieksebaan 202820- Bonheiden,,1706777 - 345346115,18 m,3,,,,,,,,,,,,14m²square meters,,,,,,,,,,,13m²square meters,,,,,,,2000m²square meters,54.55 mmeters,,1500m²square meters,North East,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2m²square meters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10149138,Make,109000€,Belgium,null,Hainaut,Charleroi,MONCEAU-SUR-SAMBRE,6031,4,,,,,,,1900,,,To be done up,,,2,1,167m²square meters,,34m²square meters,Semi equipped,16m²square meters,4,13m²square meters,15m²square meters,16m²square meters,1,13m²square meters,Yes,250m²square meters,No,No,Yes,No,,377kWh/m²kilowatt hour per square meters,E,20160718007354,92 kg CO₂/m²,62905 kWh/year,Fuel oil,,Yes,,"Make an offer starting from€ 109,000Make an offer starting from109000 €",,,,,,,€ 297297 €,No,"4, Place Sabatier6031- MONCEAU-SUR-SAMBRE",4959207,,,,1,,,,latitude,,,,,1,,,17m²square meters,,,,,,,,,,No,1,Yes,Yes,,,,,Connected,,20m²square meters,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,number,longitude,Depending on the tenant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10149671,"€289,850",289850€,Belgium,null,Antwerp,Mechelen,St-Katelijne-Waver,2860,Mechelsesteenweg 27,null,null,null,null,51.06,4.53,,,,1955,,,,2,,,129m²square meters,28m²square meters,Installed,13m²square meters,3,18m²square meters,15m²square meters,1,1,,No,,,,,,,252kWh/m²kilowatt hour per square meters,C,Certificaat-20220923-0002681215-RES-1.pdf,Not specified,Not specified,No,Gas,,Yes,Yes,No,No,No,Non flood zone,"Living area (residential, urban or rural)","€ 289,850289850 €",€ 403403 €,No,Mechelsesteenweg 272860- St-Katelijne-Waver,,4279 - 1103,,,,,,,,,,,,,,11m²square meters,,,,,,,,,,,,,,,,,,,,Yes,,South,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10149442,"€425,000",425000€,Belgium,null,Flemish Brabant,Halle-Vilvoorde,Overijse,3090,Brusselsesteenweg 415,null,null,null,null,50.79,4.5,To be defined,May 1 2023 - 12:00 AM,,1972,,,To renovate,4,,,170m²square meters,33m²square meters,Installed,14m²square meters,3,10m²square meters,11m²square meters,1,1,,No,,No,Yes,,,No,604kWh/m²kilowatt hour per square meters,F,20221005-0002689588-RES-1,Not specified,Not specified,,Gas,,Yes,,,Yes,,Non flood zone,"Living area (residential, urban or rural)","€ 425,000425000 €","€ 2,5252525 €",No,Brusselsesteenweg 4153090- Overijse,http://www.clintimmo.be,4932043,,1,27m²square meters,,,,,,,,,,,17m²square meters,,,,,,,,,,,,,,,,,,1409m²square meters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10151202,"€475,000",475000€,Belgium,null,East Flanders,Gent,Mariakerke,9030,Alphonse Claeys-Bou\\u00fcaertlaan 57\\/001,null,null,null,null,51.07,3.68,After signing the deed,,,,,,Good,4,,,195m²square meters,,Installed,,3,,,1,2,,No,,,,,Yes,,318kWh/m²kilowatt hour per square meters,D,20220613-0002621903-RES-1,Not specified,Not specified,No,Fuel oil,,Yes,Yes,Yes,No,,Non flood zone,"Living area (residential, urban or rural)","€ 475,000475000 €","€ 1,3211321 €",No,Alphonse Claeys-Bouüaertlaan 57/0019030- Mariakerke,http://www.convas.be,1681 - 1763,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540m²square meters,,Yes,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10149536,"€525,000",525000€,Belgium,null,Antwerp,Mechelen,Bonheiden,2820,Oude Schrieksebaan 20,null,null,null,null,51.03,4.49,After signing the deed,,,,,,Good,3,2,,165m²square meters,28m²square meters,Installed,14m²square meters,2,19m²square meters,17m²square meters,1,2,Yes,No,,,,,,,340kWh/m²kilowatt hour per square meters,D,2651920,Not specified,Not specified,No,Gas,,Yes,Yes,No,No,No,Non flood zone,"Living area (residential, urban or rural)","€ 525,000525000 €",€ 585585 €,No,Oude Schrieksebaan 202820- Bonheiden,,1706874 - 345346151,,2,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,781m²square meters,,,620m²square meters,South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10148821,"€945,000",945000€,Belgium,null,Flemish Brabant,Halle-Vilvoorde,Kraainem,1950,Avenue Baron Albert d'Huart 130,null,null,null,null,50.84,4.47,Depending on the tenant,,,1984,,,Good,3,3,,214m²square meters,,Installed,,5,14m²square meters,14m²square meters,3,4,Yes,No,45m²square meters,No,No,,,No,374kWh/m²kilowatt hour per square meters,G,20200526,59 kg CO₂/m²,Not specified,,Electric,,Yes,,,,,Non flood zone,,"€ 945,000945000 €","€ 4,0054005 €",Yes,Avenue Baron Albert d'Huart 1301950- Kraainem,http://www.latouretpetit.be,4965385,,2,,,,,,,Link to the virtual visit,Yes,3,,,10m²square meters,Yes,,,,,,Yes,,,,9m²square meters,,,,,,,414m²square meters,,,223m²square meters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9m²square meters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10149234,"€1,100,000",1100000€,Belgium,null,Flemish Brabant,Halle-Vilvoorde,Steenokkerzeel,1820, Van Frachenlaan 10 ,null,null,null,null,50.91,4.51,After signing the deed,,,,,,As new,4,4,,412m²square meters,120m²square meters,Installed,,5,,,3,3,,No,20m²square meters,,,,,,308kWh/m²kilowatt hour per square meters,D,Certificaat-20220825-0002661718-RES-1.pdf,Not specified,Not specified,No,Gas,,Yes,,,,,,,"€ 1,100,0001100000 €",,No,Van Frachenlaan 101820- Steenokkerzeel,,5853 - 2022/120,12 m,3,,,,,,,Link to the virtual visit,,,,,,,steendreef,,,,,,,,,,,,,,,,2330m²square meters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10149004,"€1,265,000",1265000€,Belgium,null,Brussels,Brussels,Uccle,1180,Chauss\\u00e9e de Waterloo 1382,null,null,null,null,50.79,4.38,After signing the deed,,,1980,,,Good,3,4,,300m²square meters,47m²square meters,Installed,,6,16m²square meters,15m²square meters,4,6,Yes,,,No,No,Yes,Yes,No,242kWh/m²kilowatt hour per square meters,C,Not specified,Not specified,Not specified,,Gas,,Yes,Yes,,,,Non flood zone,,"€ 1,265,0001265000 €","€ 4,8714871 €",No,Chaussée de Waterloo 13821180- Uccle,http://www.victoire.be/,4965186,,1,,,,,,,,,,,,14m²square meters,,,,,,,,,Yes,,14m²square meters,12m²square meters,Yes,Yes,,,,1167m²square meters,12 mmeters,Yes,,,,,,Connected,,,,,,,,,,,,,,,50m²square meters,,,,,,,,,,,,,,,,,,,,,,,,,15m²square meters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10140724,"€478,000",508000€,Belgium,null,East Flanders,Gent,Drongen,9031,Antoon Catriestraat  8a,null,null,null,null,51.05,3.66,At delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified,Not specified,Not specified,Not specified,Not specified,,,,,,,,,Non flood zone,,,,No,Antoon Catriestraat8a9031- Drongen,http://www.zabra.be,4961705,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10155914,"€625,000",625000€,Belgium,null,Flemish Brabant,Halle-Vilvoorde,Wemmel,1780,Meyskensstraat 222,null,null,null,null,50.9,4.31,After signing the deed,,,1986,,,Good,4,6,,200m²square meters,40m²square meters,Installed,24m²square meters,3,15m²square meters,12m²square meters,1,2,Yes,No,30m²square meters,,,Yes,,,545kWh/m²kilowatt hour per square meters,F,Certificaat-20220929-0002685376-RES-1.pdf,Not specified,Not specified,No,Electric,,Yes,Yes,Yes,No,,Non flood zone,Mixed living area (accommodation &amp; economic activities),"€ 625,000625000 €","€ 1,6651665 €",No,Meyskensstraat 2221780- Wemmel,http://www.structura.be,1783558 - 2022/331/M,10 m,4,,,,,,,,,,,,11m²square meters,Yes,,Yes,,,,,,,,,,,Yes,,,,1486m²square meters,20 mmeters,Yes,900m²square meters,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
